date,old_sql_swe_mm,old_zonal_area_m2,old_zonal_mean_swe_mm,new_area_m2,new_mean_swe_mm,new_zonal_weighted_mean_swe_mm
2024-06-10,5.762124338965561,19094472001.5,20.264768923289317,19111977644.75,20.20488992960094,20.26569256220371
2024-06-11,5.031697407455174,19094472001.5,18.817593508635348,19111977644.75,18.763064293565215,18.81704629575828
2024-06-12,3.843350960918358,19094472001.5,16.73062716490342,19111977644.75,16.684188490989264,16.728783405480808
2024-06-13,3.161937314587905,19094472001.5,15.707349169604846,19111977644.75,15.663726919758913,15.70403667740401
2024-06-14,2.525474010060621,19094472001.5,14.638433373047103,19111977644.75,14.59798685208898,14.633565963541184
2024-06-15,2.211498774667872,19094472001.5,13.9366724156383,19111977644.75,13.898496399145737,13.93123209796194
2024-06-16,2.0952534502773124,19094472001.5,13.731447312205487,19111977644.75,13.693213157763118,13.725253127787772
2024-06-17,2.024022958854626,19094472001.5,13.649307444338062,19111977644.75,13.611215548098471,13.643071027006956
2024-06-18,1.9206436218238097,19094472001.5,13.456719308467475,19111977644.75,13.41912593590509,13.450405992741748
2024-06-19,1.7935315361795443,19094472001.5,13.054230791848767,19111977644.75,13.018031749853469,13.047410774409254
2024-06-20,1.5432090803559915,19094472001.5,12.294770325877387,19111977644.75,12.261227803872455,12.287083967404959
2024-06-21,1.2610279891654845,19094472001.5,11.295700370525509,19111977644.75,11.26596498933184,11.287574020603186
2024-06-22,0.9476331742551275,19094472001.5,10.22264675545304,19111977644.75,10.196595345831573,10.213717883859507
2024-06-23,0.6373661808332257,19094472001.5,8.973937271128133,19111977644.75,8.952176522896059,8.9646760005742
2024-06-24,0.42406165355346354,19094472001.5,7.758012136576805,19111977644.75,7.740296501696522,7.749178397052339
2024-06-25,0.2956597446149877,19094472001.5,7.078015406444843,19111977644.75,7.061938388175146,7.069034656181275
2024-06-26,0.18502515155423704,19094472001.5,6.073108824941611,19111977644.75,6.059522562594737,6.064271933583553
2024-06-27,0.1288533470914485,19094472001.5,5.22836085922276,19111977644.75,5.217199949220853,5.220293826131651
2024-06-28,0.1119566619373146,19094472001.5,4.929022450139022,19111977644.75,4.918529692669755,4.9209780753597965
2024-06-29,0.0955759061008642,19094472001.5,4.632168044248994,19111977644.75,4.622398329038767,4.624172410141185
2024-06-30,0.07458403198761769,19094472001.5,4.286578067487636,19111977644.75,4.277691045778645,4.278760184253179
2024-07-01,0.0598800464336386,19094472001.5,3.8384444975547516,19111977644.75,3.8309127107978176,3.8311992095562464
2024-07-02,0.04404746549722689,19094472001.5,3.4449717339482113,19111977644.75,3.4386093881854927,3.4383056712783193
2024-07-03,0.028053656649039086,19094472001.5,3.0953932222670835,19111977644.75,3.0899284671200884,3.0892586203026053
2024-07-04,0.015993808848187796,19094472001.5,2.80189461125162,19111977644.75,2.796983352628174,2.7961403095286017
2024-07-05,0.009061008641816071,19094472001.5,2.514385948655657,19111977644.75,2.509906267196841,2.5089389899381
2024-07-06,0.004707855023861731,19094472001.5,2.218634587199106,19111977644.75,2.214716502463694,2.2137059148785627
2024-07-07,0.0011930865471430413,19094472001.5,1.7453483301087354,19111977644.75,1.7423304976657674,1.7413917155801584
2024-07-08,0.0,19094472001.5,1.3877975656190757,19111977644.75,1.3854263924642554,1.3845595446036976
2024-07-09,0.0,19094472001.5,1.1180832559446516,19111977644.75,1.1161634381237744,1.115352319116474
2024-07-10,0.0,19094472001.5,0.857996150100018,19111977644.75,0.8561236205635432,0.8554433513708152
2024-07-11,0.0,19094472001.5,0.6587586766460429,19111977644.75,0.6571751790115893,0.6566193855848325
2024-07-12,0.0,19094472001.5,0.5105070491206766,19111977644.75,0.5091330033021888,0.508689854639421
2024-07-13,0.0,19094472001.5,0.37730631035395495,19111977644.75,0.3760374457520259,0.3757107149670604
2024-07-14,0.0,19094472001.5,0.23784513693641932,19111977644.75,0.2367955026165999,0.23658145283108503
2024-07-15,0.0,19094472001.5,0.13387755913457863,19111977644.75,0.13310086347220287,0.1329540540548408
2024-07-16,0.0,19094472001.5,0.08364231474191908,19111977644.75,0.08305450357237043,0.08296289497599717
2024-07-17,0.0,19094472001.5,0.055436677858690914,19111977644.75,0.054998927758244366,0.05493826428597911
2024-07-18,0.0,19094472001.5,0.03490734358974702,19111977644.75,0.03460701703715703,0.034568845714482425
2024-07-19,0.0,19094472001.5,0.022119846258583327,19111977644.75,0.02192290898885752,0.021898728157782682
2024-07-20,0.0,19094472001.5,0.013999587785708383,19111977644.75,0.013874303155344957,0.013858999886009167
2024-07-21,0.0,19094472001.5,0.007241685206964808,19111977644.75,0.00717857354641731,0.007170655624832521
2024-07-22,0.0,19094472001.5,0.0030711509868589326,19111977644.75,0.0030446889545704546,0.003041330681755323
2024-07-23,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-24,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-25,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-26,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-27,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-28,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-29,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-30,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-07-31,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-01,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-02,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-03,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-04,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-05,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-06,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-07,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-08,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-09,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-10,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-11,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-12,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-13,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-14,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-15,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-16,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-17,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-18,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-19,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-20,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-21,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-22,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-23,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-24,0.007900167677028253,19094472001.5,0.02230967307019509,19111977644.75,0.022296635998270975,0.022272042948649443
2024-08-25,0.03092351347865345,19094472001.5,0.023215715782178677,19111977644.75,0.02320469452650448,0.023179099894023277
2024-08-26,0.009576937959499553,19094472001.5,0.015824907851655082,19111977644.75,0.01583086772925564,0.015813406381469913
2024-08-27,0.0,19094472001.5,9.698371732166904e-05,19111977644.75,9.708429234138842e-05,9.697720897602299e-05
2024-08-28,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-29,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-30,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-08-31,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-01,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-02,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-03,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-04,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-05,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-06,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-07,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-08,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-09,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-10,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-11,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-12,0.0,19094472001.5,0.01679412357704887,19111977644.75,0.016777980095693142,0.016759474088909227
2024-09-13,0.0,19094472001.5,0.013393145332676349,19111977644.75,0.013383957756656285,0.01336919533521892
2024-09-14,0.0,19094472001.5,0.003848673774233034,19111977644.75,0.0038482588010499423,0.0038440141957355773
2024-09-15,0.0,19094472001.5,0.00035560697122035984,19111977644.75,0.00035597572548984465,0.00035558308649794864
2024-09-16,0.0,19094472001.5,0.0008084951897321625,19111977644.75,0.0008083501449792958,0.0008074585398408081
2024-09-17,0.0,19094472001.5,0.0003232790500313234,19111977644.75,0.0003236143078046281,0.0003232573632534099
2024-09-18,0.0,19094472001.5,0.0002909511519650071,19111977644.75,0.0002912528901194115,0.0002909316400088711
2024-09-19,0.0,19094472001.5,0.0002909511519650071,19111977644.75,0.0002912528901194115,0.0002909316400088711
2024-09-20,0.0,19094472001.5,0.0002262953327096544,19111977644.75,0.00022653000236799343,0.00022628014119658468
2024-09-21,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-22,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-23,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-24,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-25,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-26,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-27,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-28,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-29,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
2024-09-30,0.0,19094472001.5,0.0,19111977644.75,0.0,0.0
